StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
9414, 13429, 18292, , ,,,2.88184659,-65.45525503,142.045454545455, 6.47,0.707863295710561,K0/K1III    , 1.008
9415, 13431, 17688, , ,,,2.88266823,+60.47135291,70.2740688685875, 7.22,2.98602450042142,A7V         , 0.294
9416, 13435, 17953, , ,,,2.88287848,-05.61071199,10000000, 8.41,-6.59,K2          , 1.379
9417, 13437, 17631, , ,,,2.88290971,+64.67001299,134.589502018843, 7.64,1.99494406880288,F2          , 0.455
9418, 13438, 17841, , ,,,2.88367724,+35.63754732,54.1125541125541, 8.38,4.71350983442044,K0          , 0.790
9419, 13439, 18074, , ,,,2.88398379,-38.55263539,110.37527593819, 8.97,3.75564098838407,F7V         , 0.539
9420, 13440, 17868, , ,,,2.88437775,+29.46093999,235.849056603774, 8.60,1.73682928296366,A0          , 0.105
9421, 13441, 18047, , ,,,2.88441301,-31.40385102,10000000, 8.45,-6.55,B5Vn...     ,-0.114
9422, 13442, 18696, , ,,,2.88467953,-77.86328687,336.700336700337, 7.69,0.0537822465860636,K5III       , 1.603
9423, 13444, 18073, , ,,,2.88581689,-35.04126989,427.350427350427, 8.14,-0.0139207129492842,K0III       , 1.060
9424, 13446, 17734, , ,,,2.88607106,+58.76555763,781.25, 8.02,-1.44395015176066,B7III       , 0.249
9425, 13447, , , ,,,2.88623692,+61.09691555,74.8502994011976, 8.41,4.03903229069764,G1V         , 0.695
9426, 13448, 17918, 856,,          , ,2.88657112,+16.48361261,107.874865156419, 6.30,1.13539867072249,F5III       , 0.457
9427, 13450, 17825, , ,,,2.88658853,+43.82882898,561.797752808989, 8.36,-0.38789998845553,A0          , 0.031
9428, 13451, 17976, , ,,,2.88686681,-05.24915780,143.67816091954, 7.24,1.45304619805281,K2          , 1.129
9429, 13454, 18064, , ,,,2.88730055,-29.83289453,132.275132275132, 8.68,3.07260897750603,F0III       , 0.321
9430, 13455, 18083, , ,,,2.88792518,-34.48881011,57.372346528973, 8.12,4.32648693554997,G0/G1V      , 0.590
9431, 13456, 17225, , ,,,2.88798872,+78.67066525,48.3558994197292, 8.17,4.74775267210952,G5          , 0.686
9432, 13458, 18046, , ,,,2.88839697,-22.09074838,195.694716242661, 6.59,0.132104500673564,K0III       , 0.957
9433, 13459, 17794, , ,,,2.88842208,+51.03183012,262.46719160105, 8.21,1.1146248783781,A0          , 0.177
9434, 13460, ,,NN 3185  ,, ,2.88843137,+60.85347536,36.2187613183629, 9.16,6.36533203319632,K5V         , 1.057
9435, 13462, 17818, 849,,          , ,2.88918577,+48.56998491,1587.30158730159, 6.23,-4.77329725273209,G5Iab:      , 1.180
9436, 13464, 17905, , ,,,2.89010733,+31.64473032,210.084033613445, 6.61,-0.00196523639753288,F5          , 0.529
9437, 13467, 18015, , ,,,2.89088032,-08.84800980,120.192307692308, 7.89,2.49061663145362,G0          , 0.704
9438, 13471, 17707, , ,,,2.89170593,+63.64623772,255.102040816327, 8.03,0.996430335102287,G5          , 1.081
9439, 13473, 18149, 863,,   Psi For, ,2.89287589,-38.43708698,59.41770647653, 5.93,2.06042057987912,F5V         , 0.437
9440, 13474, , , ,,,2.89298512,+73.77119185,263.852242744063, 8.86,1.75319604984036,F8          , 0.849
9441, 13476, 18031, , ,,,2.89298836,-07.75013879,59.9161174355902, 7.21,3.32228168339623,F2          , 0.415
9442, 13477, 17833, , ,,,2.8930499,+49.80046622,10000000, 8.89,-6.11,A0          , 0.309
9443, 13478, 18013, , ,,,2.8930993,-01.64103113,172.117039586919, 7.46,1.28088066195165,G5          , 0.996
9444, 13479, 18071, 862,,          , ,2.89313026,-22.37612257,93.1966449207828, 5.93,1.08299860982976,G8/K0III    , 1.041
9445, 13480, 18625, , ,,,2.89327621,-75.43406188,384.615384615385, 8.49,0.564866739854091,F0III       , 0.364
9446, 13482, 18012, , ,,,2.89395698,+01.96968305,116.822429906542, 6.74,1.40236882338577,G8V         , 0.940
9447, 13484, 17973, , ,,,2.89402313,+14.67026317,636.942675159236, 7.54,-1.48050173795383,M...        , 1.710
9448, 13485, 18229, , ,,,2.89448299,-51.50751522,91.324200913242, 7.98,3.17707059588069,F5/F6V      , 0.470
9449, 13486, 17917, , ,,,2.89450088,+32.91874896,264.550264550265, 8.14,1.02745899918613,A0          , 0.238
9450, 13487, 17706, , ,,,2.89458025,+64.45198652,261.096605744125, 8.48,1.39599386984311,B8          , 0.323
9451, 13488, 17817, , ,,,2.89464386,+53.80285123,145.772594752187, 8.08,2.26162057853376,A2          , 0.233
9452, 13489, 18100, , ,,,2.89466924,-26.15565533,1136.36363636364, 8.47,-1.80758663924916,B5II/III    ,-0.226
9453, 13490, 17904, 855,, 20    Per, ,2.8951606,+38.33767914,72.0980533525595, 5.34,1.05038230536642,F4Vvar      , 0.423
9454, 13491, 18030, , ,,,2.89539025,-04.24749130,323.624595469256, 7.67,0.119792397124173,K0          , 1.006
9455, 13492, 18169, , ,,,2.89548364,-41.25214578,137.362637362637, 8.44,2.75065689656519,F5V         , 0.417
9456, 13493, 18099, , ,,,2.89574202,-23.14559336,529.100529100529, 8.14,-0.477690979133779,M1III       , 1.581
9457, 13495, 17986, , ,,,2.89616331,+09.33587328,211.416490486258, 6.54,-0.0856942963109413,M3          , 1.455
9458, 13498, 18198, , ,,,2.89751723,-44.60579733,67.3854447439353, 7.70,3.55716950471504,K0:III+...  , 0.648
9459, 13499, 18184, , ,,,2.89771927,-40.19403787,90.9090909090909, 8.32,3.52696342579113,F5V         , 0.433
9460, 13500, 17858, , ,,,2.89791228,+49.36410152,116.822429906542, 8.76,3.42236882338577,F8          , 0.633
9461, 13502, 18242, 868,,          , ,2.89795947,-49.88973319,307.692307692308, 7.22,-0.220583195105627,M7e         , 1.044
9462, 13504, 17940, , ,,,2.89899338,+31.69652688,212.765957446808, 7.97,1.33048928967859,A2          , 0.246
9463, 13505, 18010, , ,,,2.89916795,+14.21894954,173.913043478261, 7.64,1.43833922344815,G5          , 1.057
9464, 13507, 17775, , ,,,2.89968409,+61.88519473,156.00624024961, 8.05,2.08429014759409,A0III...    , 0.141
9465, 13508, 18241, , ,,,2.89980387,-49.36170639,48.6381322957198, 8.66,5.22511555161619,G3V         , 0.672
9466, 13509, 17996, , ,,,2.89984179,+16.02045716,192.307692307692, 7.58,1.160016718174,G5          , 0.996
9467, 13512, 17891, , ,,,2.90026937,+47.16092308,403.225806451613, 6.78,-1.24774159586892,B9          , 0.046
9468, 13511, 18390, , ,,,2.90026998,-64.90004388,67.9347826086957, 7.23,3.0695390500074,F3/F5V      , 0.455
9469, 13513, 18168,,Gl 118.1A,, ,2.90067062,-35.90426384,29.5595625184747, 8.23,5.8765099889399,K1V         , 0.933
9470, 13514, 18240, , ,,,2.90075508,-48.72687171,76.8639508070715, 8.43,4.00138648280793,F7V         , 0.523
9471, 13515, 18489, , ,,,2.90123942,-70.05023813,253.164556962025, 8.89,1.8729854781323,G8/K0III    , 0.947
9472, 13518, 18265, 871,,          , ,2.90179776,-50.87141943,341.296928327645, 6.22,-1.44566189822945,K4III       , 1.571
9473, 13520, 18095, , ,,,2.90196368,-10.44229130,124.843945068664, 6.95,1.46816258042119,F5          , 0.435
9474, 13521, 17890, , ,,,2.90219094,+48.21831447,294.985250737463, 8.37,1.02099849101541,A2          , 0.139
9475, 13522, 17962, , ,,,2.90246013,+32.33631989,168.350168350168, 8.19,2.05893222490597,A3          , 0.219
9476, 13523, , , ,,,2.90271039,-50.84631749,273.972602739726, 7.82,0.631464322282374,M...        , 1.125
9477, 13524, 17723, , ,,,2.90327129,+66.20592822,363.636363636364, 8.83,1.02666346915131,A0          , 0.206
9478, 13526, 18060, , ,,,2.90348629,+05.04833981,125.470514429109, 7.63,2.13729160698056,A3          , 0.153
9479, 13527, 18107, , ,,,2.9038638,-11.08941818,189.753320683112, 7.81,1.41905307606273,A0          , 0.083
9480, 13528, 17922, , ,,,2.90387608,+42.58898511,51.413881748072, 6.88,3.32459802830863,F5          , 0.537
9481, 13529, 18146, , ,,,2.90403694,-22.95138400,308.641975308642, 8.45,1.00272505103306,K1IIICN...  , 1.217
9482, 13530, 18044, , ,,,2.90422814,+13.33131727,108.108108108108, 8.74,3.57070866369516,K0          , 0.829
9483, 13531, 17878, 854,, 18Tau Per, ,2.90429513,+52.76248991,76.0456273764259, 3.93,-0.475371235871117,G4III...    , 0.758
9484, 13532, 18019, , ,,,2.9048782,+20.56583503,155.763239875389, 7.12,1.15767514034427,K0          , 1.260
9485, 13533, 18043, , ,,,2.90497289,+15.49553915,127.226463104326, 8.57,3.04711273019704,F0          , 0.418
9486, 13534, 18610, , ,,,2.9050051,-73.45276235,202.839756592292, 8.17,1.63423459638615,Ap...       , 0.343
9487, 13535, 18239, , ,,,2.90543833,-42.56839053,236.406619385343, 7.99,1.12170183687521,G8III       , 0.881
9488, 13536, 18325, , ,,,2.90551659,-55.87936029,57.6036866359447, 6.61,2.80774860420237,F2V         , 0.374
9489, 13537, 18423, 880,,          , ,2.90577589,-64.43556911,204.918032786885, 6.56,0.00209911001355323,K2/K3III    , 1.396
9490, 13538, 18052, , ,,,2.90578947,+11.30954775,169.491525423729, 8.38,2.23426005821072,A3          , 0.260
9491, 13539, 18059, , ,,,2.90582203,+07.68024746,300.3003003003, 7.44,0.0522211675316004,A0          , 0.043
9492, 13540, 17902, , ,,,2.90635125,+51.16699229,135.869565217391, 6.55,0.884389071687495,K0          , 1.098
9493, 13541, 18408, , ,,,2.90641372,-63.00578453,142.247510668563, 8.41,2.64477662509912,F3V         , 0.542
9494, 13542, 18165, , ,,,2.90675715,-20.11710408,92.2509225092251, 8.98,4.15514641101184,G6V         , 0.656
9495, 13545, 18166, , ,,,2.9074474,-20.92490583,153.846153846154, 7.79,1.85456678321428,A3m...      , 0.388
9496, 13548, 17816, , ,,,2.90809926,+62.87584596,476.190476190476, 8.99,0.601096473669596,A0          , 0.161
9497, 13549, 18028, , ,,,2.90836079,+24.63252388,310.55900621118, 8.79,1.32927935847915,G0          , 1.048
9498, 13550, 17921, , ,,,2.9089765,+48.14510018,1315.78947368421, 7.75,-2.84593203859604,A0          , 0.015
9499, 13552, 18253, , ,,,2.90948328,-37.84174346,208.333333333333, 7.97,1.37620618687794,K0III       , 1.020
9500, 13553, , , ,,,2.90950187,+61.42517489,543.478260869565, 8.88,0.204089115047685,B6III       , 0.367
9501, 13554, 18227, , ,,,2.91021674,-30.89080862,215.05376344086, 6.86,0.197264764449771,K0III       , 0.972
9502, 13555, 17985, , ,,,2.91024821,+37.74212097,800, 8.22,-1.29544993495972,G5          , 1.234
9503, 13556, 18220, , ,,,2.9102889,-29.84277666,400, 7.79,-0.220299956639811,K2III       , 1.200
9504, 13557, 18067, , ,,,2.91044181,+12.93927366,207.03933747412, 8.52,1.93973565375756,A3          , 0.328
9505, 13558, 18131, , ,,,2.91077935,-05.33077118,104.493207941484, 7.32,2.22455968888422,K0          , 0.991
9506, 13559, 17961, , ,,,2.91101969,+42.69757764,523.560209424084, 7.72,-0.874833163761362,K2          , 1.427
9507, 13560, 17972, , ,,,2.91123703,+42.14396760,182.481751824818, 8.91,2.60390279242185,A2          , 0.318
9508, 13562, 18891, , ,,,2.91160499,-78.08251855,137.931034482759, 8.96,3.26169003285497,F8V         , 0.582
9509, 13563, 18237, , ,,,2.91197712,-32.93529158,552.486187845304, 8.22,-0.491607125654076,K2III       , 1.245
9510, 13564, 18195, , ,,,2.91203039,-21.19529687,59.8444045481747, 7.55,3.66488224946696,F3/F5V      , 0.434
9511, 13565, , , ,,,2.91228682,+79.07349276,636.942675159236, 8.72,-0.30050173795383,K2          , 1.343
9512, 13567, 18145, , ,,,2.91309733,-00.04831908,149.03129657228, 6.53,0.663612600844961,G8II        , 1.044
9513, 13568, 18448, , ,,,2.91317088,-64.00238398,144.092219020173, 6.78,0.986797352274276,K0IIICN...  , 1.018
9514, 13569, 18252, , ,,,2.91376265,-33.52489584,71.9942404607631, 6.90,2.61351122868808,A3m...      , 0.261
9515, 13571, 18066, , ,,,2.91383787,+20.37307929,234.741784037559, 6.96,0.107047995513595,K0          , 1.211
9516, 13575, , , ,,,2.91464602,-51.95370436,10000000, 8.77,-6.23,M0          , 1.686
9517, 13576, 18163, , ,,,2.91470553,-02.31549330,154.559505409583, 8.89,2.9445214033435,G0          , 0.628
9518, 13578, 18183, , ,,,2.91505135,-14.02484866,248.138957816377, 7.07,0.0965252307055477,F2III/IV    , 0.336
9519, 13579, 18091, , ,,,2.91532547,+17.73481468,96.0614793467819, 7.01,2.09725364755268,A3          , 0.280
9520, 13580, 17960, , ,,,2.91540055,+47.66902788,116.822429906542, 8.56,3.22236882338577,F8          , 0.554
9521, 13581, 18009, , ,,,2.91547068,+39.42913221,10000000, 8.21,-6.79,K0          , 1.340
9522, 13582, 18176, , ,,,2.91608269,-03.30685732,144.927536231884, 7.68,1.87424545368628,K0          , 1.043
9523, 13584, 17950, , ,,,2.91643886,+50.98147906,91.743119266055, 8.56,3.74713248970312,G0          , 0.543
9524, 13587, 18042, , ,,,2.91707773,+36.73061500,213.675213675214, 8.58,1.93122926537062,A0          , 0.165
9525, 13588, , , ,,,2.9175849,+61.91048512,49.825610363727, 8.75,5.26273686243743,G5V         , 0.717
9526, 13589, 18106, , ,,,2.91800089,+21.59539005,62.4609618988132, 8.66,4.6819566595965,F8          , 0.660
9527, 13590, 18218, , ,,,2.91882488,-16.04716975,255.754475703325, 8.52,1.48088378697933,A5IV        , 0.266
